TEAM,DATE,OPP,PLAYER,M,P,R,OR,DR,A,S,B,TO,FGM,FGA,FGPCT,3PM,3PA,3PPCT,FTM,FTA,FTPCT,PF,OPP_TEAM,TD,BOX, ,TEAM_PTS,OPP_TEAM_PTS,AGE,WL,GAME,ROUND,gametype
BKN,2023-05-16,@BOS,"ZUBAC, IVICA",21,6,7,2,5,1,0,1,0,3,5,0.6,0,0,NA,0,0,NA,2,BOS,0,15,,101,118,NA,L,4,2,PLAYOFF
BKN,2023-05-16,@BOS,"RICHARDS, NICK",6,4,1,0,1,1,0,0,0,2,4,0.5,0,0,NA,0,0,NA,1,BOS,0,6,,101,118,25.46027397260274,L,4,2,PLAYOFF
BKN,2023-05-16,@BOS,"THYBULLE, MATISSE",15,2,2,1,1,4,1,0,1,0,1,0,0,1,0,2,4,0.5,1,BOS,0,9,,101,118,NA,L,4,2,PLAYOFF
BKN,2023-05-16,@BOS,"IGUODALA, ANDRE",3,2,0,0,0,0,1,0,0,1,1,1,0,0,NA,0,0,NA,0,BOS,0,3,,101,118,NA,L,4,2,PLAYOFF
BKN,2023-05-16,@BOS,"CRAIG, TORREY",4,0,2,0,2,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,BOS,0,2,,101,118,NA,L,4,2,PLAYOFF
BKN,2023-05-18,BOS,"DURANT, KEVIN",32,24,5,0,5,2,0,0,1,10,19,0.5263157894736842,2,8,0.25,2,3,0.6666666666666666,2,BOS,0,31,,93,101,NA,L,5,2,PLAYOFF
BKN,2023-05-18,BOS,"WILLIAMSON, ZION",34,21,9,2,7,4,0,0,0,10,11,0.9090909090909091,0,1,0,1,2,0.5,1,BOS,0,34,,93,101,NA,L,5,2,PLAYOFF
BKN,2023-05-18,BOS,"HART, JOSH",32,12,5,0,5,5,0,0,0,4,19,0.21052631578947367,0,8,0,4,4,1,3,BOS,0,22,,93,101,NA,L,5,2,PLAYOFF
BKN,2023-05-18,BOS,"ZUBAC, IVICA",14,9,8,2,6,1,0,1,0,4,4,1,0,0,NA,1,2,0.5,0,BOS,0,19,,93,101,NA,L,5,2,PLAYOFF
BKN,2023-05-18,BOS,"BALL, LONZO",33,8,2,1,1,10,2,0,2,3,9,0.3333333333333333,0,1,0,2,2,1,4,BOS,0,22,,93,101,NA,L,5,2,PLAYOFF
BKN,2023-05-18,BOS,"CLAXTON, NICOLAS",35,7,18,5,13,0,0,3,0,3,7,0.42857142857142855,0,0,NA,1,3,0.3333333333333333,4,BOS,0,28,,93,101,NA,L,5,2,PLAYOFF
BKN,2023-05-18,BOS,"CARUSO, ALEX",17,4,2,0,2,1,1,0,1,1,3,0.3333333333333333,0,2,0,2,4,0.5,2,BOS,0,8,,93,101,NA,L,5,2,PLAYOFF
BKN,2023-05-18,BOS,"THYBULLE, MATISSE",13,4,6,0,6,2,0,0,1,1,6,0.16666666666666666,1,3,0.3333333333333333,1,2,0.5,1,BOS,0,12,,93,101,NA,L,5,2,PLAYOFF
BKN,2023-05-18,BOS,"WHITE, DERRICK",18,2,2,0,2,1,0,2,0,1,8,0.125,0,2,0,0,0,NA,1,BOS,0,7,,93,101,NA,L,5,2,PLAYOFF
BKN,2023-05-18,BOS,"WILLIAMS, KENRICH",9,2,4,0,4,0,0,0,1,0,3,0,0,1,0,2,4,0.5,0,BOS,0,6,,93,101,29.372602739726027,L,5,2,PLAYOFF
BKN,2023-05-18,BOS,"CRAIG, TORREY",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,BOS,0,0,,93,101,NA,L,5,2,PLAYOFF
BKN,2023-05-18,BOS,"IGUODALA, ANDRE",1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,NA,0,BOS,0,0,,93,101,NA,L,5,2,PLAYOFF
BKN,2023-05-18,BOS,"RICHARDS, NICK",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,BOS,0,0,,93,101,25.465753424657535,L,5,2,PLAYOFF
BKN,2023-05-20,@BOS,"DURANT, KEVIN",35,21,9,0,9,5,4,0,1,8,18,0.4444444444444444,0,4,0,5,6,0.8333333333333334,3,BOS,0,39,,106,87,NA,W,6,2,PLAYOFF
BKN,2023-05-20,@BOS,"HART, JOSH",30,17,6,0,6,4,1,0,2,6,9,0.6666666666666666,2,3,0.6666666666666666,3,5,0.6,0,BOS,0,28,,106,87,NA,W,6,2,PLAYOFF
BKN,2023-05-20,@BOS,"CLAXTON, NICOLAS",33,15,13,1,12,0,0,3,0,7,9,0.7777777777777778,0,0,NA,1,2,0.5,4,BOS,0,31,,106,87,NA,W,6,2,PLAYOFF
BKN,2023-05-20,@BOS,"BALL, LONZO",27,12,2,0,2,8,1,0,2,5,11,0.45454545454545453,2,5,0.4,0,0,NA,6,BOS,0,23,,106,87,NA,W,6,2,PLAYOFF
BKN,2023-05-20,@BOS,"WILLIAMSON, ZION",31,12,5,0,5,4,0,0,0,4,7,0.5714285714285714,0,0,NA,4,6,0.6666666666666666,3,BOS,0,21,,106,87,NA,W,6,2,PLAYOFF
BKN,2023-05-20,@BOS,"ZUBAC, IVICA",16,10,8,1,7,1,0,3,0,5,6,0.8333333333333334,0,0,NA,0,0,NA,1,BOS,0,22,,106,87,NA,W,6,2,PLAYOFF
BKN,2023-05-20,@BOS,"WHITE, DERRICK",20,6,1,0,1,2,0,0,0,2,10,0.2,1,3,0.3333333333333333,1,1,1,1,BOS,0,9,,106,87,NA,W,6,2,PLAYOFF
BKN,2023-05-20,@BOS,"WILLIAMS, KENRICH",12,6,3,0,3,1,0,0,1,3,4,0.75,0,0,NA,0,4,0,0,BOS,0,10,,106,87,29.378082191780823,W,6,2,PLAYOFF
BKN,2023-05-20,@BOS,"CARUSO, ALEX",19,5,2,0,2,2,0,2,0,1,4,0.25,1,1,1,2,2,1,0,BOS,0,11,,106,87,NA,W,6,2,PLAYOFF
BKN,2023-05-20,@BOS,"THYBULLE, MATISSE",15,2,3,2,1,1,2,0,1,1,4,0.25,0,2,0,0,0,NA,1,BOS,0,8,,106,87,NA,W,6,2,PLAYOFF
BKN,2023-05-20,@BOS,"CRAIG, TORREY",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,BOS,0,0,,106,87,NA,W,6,2,PLAYOFF
BKN,2023-05-20,@BOS,"RICHARDS, NICK",1,0,1,0,1,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,BOS,0,1,,106,87,25.471232876712328,W,6,2,PLAYOFF
BKN,2023-05-22,CLE,"DURANT, KEVIN",32,22,3,0,3,2,0,0,1,9,15,0.6,1,2,0.5,3,3,1,2,CLE,0,27,,97,108,NA,L,1,3,PLAYOFF
BKN,2023-05-22,CLE,"BALL, LONZO",34,18,4,0,4,6,1,0,4,6,12,0.5,1,2,0.5,5,6,0.8333333333333334,3,CLE,0,29,,97,108,NA,L,1,3,PLAYOFF
BKN,2023-05-22,CLE,"WILLIAMSON, ZION",34,13,6,1,5,4,1,0,0,3,7,0.42857142857142855,0,0,NA,7,8,0.875,2,CLE,0,24,,97,108,NA,L,1,3,PLAYOFF
BKN,2023-05-22,CLE,"CLAXTON, NICOLAS",33,12,19,2,17,1,2,1,1,5,7,0.7142857142857143,0,0,NA,2,6,0.3333333333333333,3,CLE,0,35,,97,108,NA,L,1,3,PLAYOFF
BKN,2023-05-22,CLE,"HART, JOSH",31,9,2,0,2,2,0,0,0,4,11,0.36363636363636365,1,2,0.5,0,0,NA,1,CLE,0,13,,97,108,NA,L,1,3,PLAYOFF
BKN,2023-05-22,CLE,"CARUSO, ALEX",17,8,0,0,0,3,2,0,0,4,11,0.36363636363636365,0,1,0,0,0,NA,0,CLE,0,13,,97,108,NA,L,1,3,PLAYOFF
BKN,2023-05-22,CLE,"WILLIAMS, KENRICH",10,7,3,0,3,0,0,0,0,2,5,0.4,1,2,0.5,2,2,1,1,CLE,0,10,,97,108,29.383561643835616,L,1,3,PLAYOFF
BKN,2023-05-22,CLE,"WHITE, DERRICK",18,4,1,0,1,0,0,0,1,0,8,0,0,3,0,4,4,1,1,CLE,0,5,,97,108,NA,L,1,3,PLAYOFF
BKN,2023-05-22,CLE,"ZUBAC, IVICA",15,4,4,3,1,0,0,2,2,2,3,0.6666666666666666,0,0,NA,0,0,NA,1,CLE,0,10,,97,108,NA,L,1,3,PLAYOFF
BKN,2023-05-22,CLE,"THYBULLE, MATISSE",13,0,2,0,2,0,0,0,1,0,0,NA,0,0,NA,0,0,NA,2,CLE,0,2,,97,108,NA,L,1,3,PLAYOFF
BKN,2023-05-22,CLE,"CRAIG, TORREY",1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,NA,0,CLE,0,0,,97,108,NA,L,1,3,PLAYOFF
BKN,2023-05-22,CLE,"IGUODALA, ANDRE",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,CLE,0,0,,97,108,NA,L,1,3,PLAYOFF
BKN,2023-05-22,CLE,"RICHARDS, NICK",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,CLE,0,0,,97,108,25.476712328767125,L,1,3,PLAYOFF
BKN,2023-05-23,CLE,"WILLIAMSON, ZION",36,25,10,3,7,4,0,0,0,11,14,0.7857142857142857,0,0,NA,3,5,0.6,1,CLE,0,39,,108,96,NA,W,2,3,PLAYOFF
BKN,2023-05-23,CLE,"DURANT, KEVIN",33,20,7,0,7,0,1,0,0,9,16,0.5625,1,4,0.25,1,1,1,1,CLE,0,28,,108,96,NA,W,2,3,PLAYOFF
BKN,2023-05-23,CLE,"HART, JOSH",32,19,5,0,5,7,0,0,1,7,18,0.3888888888888889,0,4,0,5,5,1,1,CLE,0,31,,108,96,NA,W,2,3,PLAYOFF
BKN,2023-05-23,CLE,"WHITE, DERRICK",17,14,0,0,0,0,0,0,0,4,11,0.36363636363636365,1,4,0.25,5,6,0.8333333333333334,2,CLE,0,14,,108,96,NA,W,2,3,PLAYOFF
BKN,2023-05-23,CLE,"BALL, LONZO",34,12,4,1,3,6,1,0,1,4,9,0.4444444444444444,1,4,0.25,3,4,0.75,1,CLE,0,23,,108,96,NA,W,2,3,PLAYOFF
BKN,2023-05-23,CLE,"ZUBAC, IVICA",19,7,6,3,3,0,1,0,0,3,5,0.6,0,0,NA,1,2,0.5,1,CLE,0,14,,108,96,NA,W,2,3,PLAYOFF
BKN,2023-05-23,CLE,"CARUSO, ALEX",17,6,4,1,3,5,0,0,0,2,5,0.4,0,0,NA,2,2,1,0,CLE,0,15,,108,96,NA,W,2,3,PLAYOFF
BKN,2023-05-23,CLE,"WILLIAMS, KENRICH",10,3,3,0,3,1,1,0,0,0,1,0,0,0,NA,3,4,0.75,1,CLE,0,8,,108,96,29.386301369863013,W,2,3,PLAYOFF
BKN,2023-05-23,CLE,"CLAXTON, NICOLAS",26,2,5,1,4,0,0,2,2,1,2,0.5,0,0,NA,0,0,NA,6,CLE,0,9,,108,96,NA,W,2,3,PLAYOFF
BKN,2023-05-23,CLE,"THYBULLE, MATISSE",13,0,0,0,0,0,0,0,1,0,0,NA,0,0,NA,0,0,NA,2,CLE,0,0,,108,96,NA,W,2,3,PLAYOFF
BKN,2023-05-23,CLE,"CRAIG, TORREY",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,CLE,0,0,,108,96,NA,W,2,3,PLAYOFF
BKN,2023-05-23,CLE,"IGUODALA, ANDRE",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,CLE,0,0,,108,96,NA,W,2,3,PLAYOFF
BKN,2023-05-23,CLE,"RICHARDS, NICK",1,0,1,0,1,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,CLE,0,1,,108,96,25.47945205479452,W,2,3,PLAYOFF
BKN,2023-05-25,@CLE,"DURANT, KEVIN",33,28,7,1,6,3,1,0,2,12,22,0.5454545454545454,1,4,0.25,3,4,0.75,2,CLE,0,39,,104,112,NA,L,3,3,PLAYOFF
BKN,2023-05-25,@CLE,"HART, JOSH",30,22,1,0,1,2,1,0,2,8,13,0.6153846153846154,2,3,0.6666666666666666,4,7,0.5714285714285714,2,CLE,0,26,,104,112,NA,L,3,3,PLAYOFF
BKN,2023-05-25,@CLE,"BALL, LONZO",34,13,4,1,3,11,1,0,3,4,8,0.5,1,2,0.5,4,4,1,2,CLE,0,29,,104,112,NA,L,3,3,PLAYOFF
BKN,2023-05-25,@CLE,"CLAXTON, NICOLAS",34,9,11,3,8,2,1,2,1,3,6,0.5,0,0,NA,3,3,1,0,CLE,0,25,,104,112,NA,L,3,3,PLAYOFF
BKN,2023-05-25,@CLE,"CARUSO, ALEX",20,9,0,0,0,2,2,0,1,2,9,0.2222222222222222,1,1,1,4,4,1,3,CLE,0,13,,104,112,NA,L,3,3,PLAYOFF
BKN,2023-05-25,@CLE,"WILLIAMSON, ZION",33,6,3,1,2,3,0,0,2,3,7,0.42857142857142855,0,1,0,0,0,NA,5,CLE,0,12,,104,112,NA,L,3,3,PLAYOFF
BKN,2023-05-25,@CLE,"WHITE, DERRICK",17,6,2,0,2,2,0,0,1,2,8,0.25,0,1,0,2,2,1,1,CLE,0,10,,104,112,NA,L,3,3,PLAYOFF
BKN,2023-05-25,@CLE,"ZUBAC, IVICA",16,6,9,1,8,1,0,1,0,3,3,1,0,0,NA,0,0,NA,2,CLE,0,17,,104,112,NA,L,3,3,PLAYOFF
BKN,2023-05-25,@CLE,"WILLIAMS, KENRICH",12,5,1,0,1,0,0,0,0,1,4,0.25,1,1,1,2,2,1,0,CLE,0,6,,104,112,29.39178082191781,L,3,3,PLAYOFF
BKN,2023-05-25,@CLE,"THYBULLE, MATISSE",11,0,1,0,1,1,2,0,1,0,0,NA,0,0,NA,0,0,NA,0,CLE,0,4,,104,112,NA,L,3,3,PLAYOFF
BKN,2023-05-27,@CLE,"DURANT, KEVIN",32,23,8,2,6,2,0,0,0,9,19,0.47368421052631576,2,6,0.3333333333333333,3,5,0.6,3,CLE,0,33,,118,107,NA,W,4,3,PLAYOFF
BKN,2023-05-27,@CLE,"HART, JOSH",32,17,2,0,2,4,1,1,1,7,11,0.6363636363636364,2,2,1,1,2,0.5,1,CLE,0,25,,118,107,NA,W,4,3,PLAYOFF
BKN,2023-05-27,@CLE,"CLAXTON, NICOLAS",31,17,16,5,11,1,1,3,0,7,9,0.7777777777777778,0,0,NA,3,9,0.3333333333333333,3,CLE,0,38,,118,107,NA,W,4,3,PLAYOFF
BKN,2023-05-27,@CLE,"WILLIAMSON, ZION",34,16,9,2,7,5,0,0,3,6,8,0.75,0,0,NA,4,4,1,1,CLE,0,30,,118,107,NA,W,4,3,PLAYOFF
BKN,2023-05-27,@CLE,"BALL, LONZO",35,10,5,0,5,4,0,1,2,4,9,0.4444444444444444,1,4,0.25,1,2,0.5,1,CLE,0,20,,118,107,NA,W,4,3,PLAYOFF
BKN,2023-05-27,@CLE,"WHITE, DERRICK",20,10,4,3,1,6,1,0,0,4,15,0.26666666666666666,2,4,0.5,0,0,NA,0,CLE,0,21,,118,107,NA,W,4,3,PLAYOFF
BKN,2023-05-27,@CLE,"ZUBAC, IVICA",17,10,8,1,7,0,0,0,0,4,6,0.6666666666666666,0,0,NA,2,2,1,0,CLE,0,18,,118,107,NA,W,4,3,PLAYOFF
BKN,2023-05-27,@CLE,"CARUSO, ALEX",16,9,1,0,1,1,0,0,1,4,7,0.5714285714285714,1,1,1,0,0,NA,1,CLE,0,11,,118,107,NA,W,4,3,PLAYOFF
BKN,2023-05-27,@CLE,"WILLIAMS, KENRICH",10,4,2,0,2,1,0,0,0,2,4,0.5,0,0,NA,0,0,NA,2,CLE,0,7,,118,107,29.397260273972602,W,4,3,PLAYOFF
BKN,2023-05-27,@CLE,"THYBULLE, MATISSE",13,2,1,0,1,1,3,0,1,1,6,0.16666666666666666,0,0,NA,0,1,0,2,CLE,0,7,,118,107,NA,W,4,3,PLAYOFF
BKN,2023-05-28,CLE,"CLAXTON, NICOLAS",35,24,13,3,10,0,0,3,1,11,14,0.7857142857142857,0,0,NA,2,3,0.6666666666666666,3,CLE,0,40,,113,122,NA,L,5,3,PLAYOFF
BKN,2023-05-28,CLE,"DURANT, KEVIN",34,18,8,0,8,3,0,0,0,9,18,0.5,0,3,0,0,0,NA,0,CLE,0,29,,113,122,NA,L,5,3,PLAYOFF
BKN,2023-05-28,CLE,"WILLIAMSON, ZION",35,18,5,1,4,5,1,0,0,7,15,0.4666666666666667,0,0,NA,4,4,1,2,CLE,0,29,,113,122,NA,L,5,3,PLAYOFF
BKN,2023-05-28,CLE,"HART, JOSH",27,15,3,0,3,4,0,0,1,5,11,0.45454545454545453,0,2,0,5,5,1,1,CLE,0,22,,113,122,NA,L,5,3,PLAYOFF
BKN,2023-05-28,CLE,"BALL, LONZO",34,12,4,0,4,9,1,0,0,4,12,0.3333333333333333,2,6,0.3333333333333333,2,2,1,3,CLE,0,26,,113,122,NA,L,5,3,PLAYOFF
BKN,2023-05-28,CLE,"CARUSO, ALEX",21,12,1,0,1,2,0,0,0,4,6,0.6666666666666666,1,1,1,3,4,0.75,1,CLE,0,15,,113,122,NA,L,5,3,PLAYOFF
BKN,2023-05-28,CLE,"ZUBAC, IVICA",14,6,4,2,2,0,0,0,0,3,3,1,0,0,NA,0,0,NA,1,CLE,0,10,,113,122,NA,L,5,3,PLAYOFF
BKN,2023-05-28,CLE,"WILLIAMS, KENRICH",10,5,1,0,1,2,2,0,0,2,3,0.6666666666666666,1,1,1,0,0,NA,1,CLE,0,10,,113,122,29.4,L,5,3,PLAYOFF
BKN,2023-05-28,CLE,"WHITE, DERRICK",15,3,3,1,2,2,1,0,0,1,8,0.125,0,3,0,1,2,0.5,1,CLE,0,9,,113,122,NA,L,5,3,PLAYOFF
BKN,2023-05-28,CLE,"THYBULLE, MATISSE",12,0,1,0,1,3,0,0,0,0,3,0,0,2,0,0,0,NA,1,CLE,0,4,,113,122,NA,L,5,3,PLAYOFF
BKN,2023-05-28,CLE,"CRAIG, TORREY",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,CLE,0,0,,113,122,NA,L,5,3,PLAYOFF
BKN,2023-05-28,CLE,"IGUODALA, ANDRE",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,CLE,0,0,,113,122,NA,L,5,3,PLAYOFF
BKN,2023-05-28,CLE,"RICHARDS, NICK",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,CLE,0,0,,113,122,25.493150684931507,L,5,3,PLAYOFF
BKN,2023-05-30,@CLE,"WHITE, DERRICK",24,26,1,0,1,3,1,0,0,7,14,0.5,3,4,0.75,9,9,1,2,CLE,0,31,,119,127,NA,L,6,3,PLAYOFF
BKN,2023-05-30,@CLE,"DURANT, KEVIN",34,21,7,1,6,3,1,0,0,8,20,0.4,2,5,0.4,3,3,1,3,CLE,0,32,,119,127,NA,L,6,3,PLAYOFF
BKN,2023-05-30,@CLE,"WILLIAMSON, ZION",27,19,8,2,6,3,0,0,0,9,16,0.5625,0,0,NA,1,3,0.3333333333333333,3,CLE,0,30,,119,127,NA,L,6,3,PLAYOFF
BKN,2023-05-30,@CLE,"BALL, LONZO",35,16,3,0,3,8,1,0,3,5,9,0.5555555555555556,4,5,0.8,2,2,1,3,CLE,0,28,,119,127,NA,L,6,3,PLAYOFF
BKN,2023-05-30,@CLE,"HART, JOSH",31,11,4,0,4,8,0,0,0,4,12,0.3333333333333333,1,4,0.25,2,2,1,2,CLE,0,23,,119,127,NA,L,6,3,PLAYOFF
BKN,2023-05-30,@CLE,"CLAXTON, NICOLAS",34,9,10,4,6,0,1,3,1,4,5,0.8,0,0,NA,1,3,0.3333333333333333,4,CLE,0,23,,119,127,NA,L,6,3,PLAYOFF
BKN,2023-05-30,@CLE,"ZUBAC, IVICA",16,7,5,1,4,0,1,0,0,3,4,0.75,0,0,NA,1,1,1,1,CLE,0,13,,119,127,NA,L,6,3,PLAYOFF
BKN,2023-05-30,@CLE,"CARUSO, ALEX",16,5,1,0,1,0,0,0,2,2,6,0.3333333333333333,1,3,0.3333333333333333,0,0,NA,1,CLE,0,6,,119,127,NA,L,6,3,PLAYOFF
BKN,2023-05-30,@CLE,"WILLIAMS, KENRICH",10,3,2,1,1,2,0,0,0,1,5,0.2,1,2,0.5,0,0,NA,0,CLE,0,7,,119,127,29.405479452054795,L,6,3,PLAYOFF
BKN,2023-05-30,@CLE,"THYBULLE, MATISSE",10,2,3,0,3,1,1,0,0,1,1,1,0,0,NA,0,1,0,0,CLE,0,7,,119,127,NA,L,6,3,PLAYOFF
BKN,2023-05-30,@CLE,"CRAIG, TORREY",1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,NA,0,CLE,0,0,,119,127,NA,L,6,3,PLAYOFF
BKN,2023-05-30,@CLE,"IGUODALA, ANDRE",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,CLE,0,0,,119,127,NA,L,6,3,PLAYOFF
BKN,2023-05-30,@CLE,"RICHARDS, NICK",1,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,CLE,0,0,,119,127,25.4986301369863,L,6,3,PLAYOFF
BOS,2023-04-15,DET,"TATUM, JAYSON",38,41,9,2,7,4,0,0,2,15,24,0.625,3,7,0.42857142857142855,8,9,0.8888888888888888,2,DET,0,54,,126,119,NA,W,1,1,PLAYOFF
BOS,2023-04-15,DET,"BROWN, JAYLEN",41,34,4,0,4,2,0,0,1,12,19,0.631578947368421,1,4,0.25,9,10,0.9,4,DET,0,40,,126,119,NA,W,1,1,PLAYOFF
BOS,2023-04-15,DET,"CLARKSON, JORDAN",24,18,3,1,2,1,0,0,2,7,14,0.5,3,6,0.5,1,2,0.5,1,DET,0,22,,126,119,NA,W,1,1,PLAYOFF
BOS,2023-04-15,DET,"LOWRY, KYLE",33,14,4,1,3,9,1,1,3,6,10,0.6,1,1,1,1,2,0.5,3,DET,0,29,,126,119,NA,W,1,1,PLAYOFF
BOS,2023-04-15,DET,"ADAMS, STEVEN",29,8,16,3,13,1,0,0,0,4,6,0.6666666666666666,0,0,NA,0,0,NA,3,DET,0,25,,126,119,NA,W,1,1,PLAYOFF
BOS,2023-04-15,DET,"WILLIAMS, GRANT",28,5,1,0,1,2,0,1,2,1,2,0.5,1,2,0.5,2,2,1,0,DET,0,9,,126,119,NA,W,1,1,PLAYOFF
BOS,2023-04-15,DET,"SMITH, DENNIS",14,5,1,0,1,2,0,0,0,2,5,0.4,0,0,NA,1,4,0.25,0,DET,0,8,,126,119,NA,W,1,1,PLAYOFF
BOS,2023-04-15,DET,"GREEN, JEFF",12,1,2,0,2,2,0,0,0,0,0,NA,0,0,NA,1,2,0.5,0,DET,0,5,,126,119,NA,W,1,1,PLAYOFF
BOS,2023-04-15,DET,"BAGLEY, MARVIN",21,0,5,0,5,0,1,0,0,0,1,0,0,0,NA,0,0,NA,1,DET,0,6,,126,119,NA,W,1,1,PLAYOFF
BOS,2023-04-19,DET,"TATUM, JAYSON",37,27,4,1,3,4,1,1,3,10,23,0.43478260869565216,3,7,0.42857142857142855,4,5,0.8,3,DET,0,37,,102,111,NA,L,2,1,PLAYOFF
BOS,2023-04-19,DET,"BROWN, JAYLEN",42,21,8,1,7,3,1,1,0,8,21,0.38095238095238093,2,5,0.4,3,3,1,2,DET,0,34,,102,111,NA,L,2,1,PLAYOFF
BOS,2023-04-19,DET,"ADAMS, STEVEN",32,13,16,7,9,1,1,3,0,6,6,1,0,0,NA,1,10,0.1,4,DET,0,34,,102,111,NA,L,2,1,PLAYOFF
BOS,2023-04-19,DET,"WILLIAMS, GRANT",26,12,1,0,1,0,0,0,1,4,5,0.8,2,3,0.6666666666666666,2,3,0.6666666666666666,0,DET,0,13,,102,111,NA,L,2,1,PLAYOFF
BOS,2023-04-19,DET,"CLARKSON, JORDAN",26,11,1,0,1,2,0,0,2,4,7,0.5714285714285714,3,5,0.6,0,0,NA,1,DET,0,14,,102,111,NA,L,2,1,PLAYOFF
BOS,2023-04-19,DET,"BAGLEY, MARVIN",20,9,5,0,5,0,0,1,2,4,5,0.8,1,1,1,0,0,NA,4,DET,0,15,,102,111,NA,L,2,1,PLAYOFF
BOS,2023-04-19,DET,"SMITH, DENNIS",15,5,4,1,3,4,0,0,1,1,3,0.3333333333333333,0,1,0,3,4,0.75,0,DET,0,13,,102,111,NA,L,2,1,PLAYOFF
BOS,2023-04-19,DET,"LOWRY, KYLE",29,4,4,2,2,5,0,0,0,1,11,0.09090909090909091,0,3,0,2,2,1,1,DET,0,13,,102,111,NA,L,2,1,PLAYOFF
BOS,2023-04-19,DET,"GREEN, JEFF",13,0,5,0,5,1,1,0,1,0,1,0,0,0,NA,0,0,NA,3,DET,0,7,,102,111,NA,L,2,1,PLAYOFF
BOS,2023-04-23,@DET,"TATUM, JAYSON",39,32,7,0,7,0,2,0,5,12,26,0.46153846153846156,5,11,0.45454545454545453,3,3,1,2,DET,0,41,,108,124,NA,L,3,1,PLAYOFF
BOS,2023-04-23,@DET,"CLARKSON, JORDAN",19,20,1,1,0,2,0,0,1,9,14,0.6428571428571429,1,2,0.5,1,1,1,2,DET,0,23,,108,124,NA,L,3,1,PLAYOFF
BOS,2023-04-23,@DET,"BROWN, JAYLEN",37,16,2,0,2,4,3,0,0,5,9,0.5555555555555556,1,2,0.5,5,8,0.625,1,DET,0,25,,108,124,NA,L,3,1,PLAYOFF
BOS,2023-04-23,@DET,"LOWRY, KYLE",37,15,8,1,7,8,0,0,0,4,12,0.3333333333333333,1,3,0.3333333333333333,6,8,0.75,2,DET,0,31,,108,124,NA,L,3,1,PLAYOFF
BOS,2023-04-23,@DET,"ADAMS, STEVEN",30,8,6,1,5,0,1,0,0,3,4,0.75,0,0,NA,2,4,0.5,2,DET,0,15,,108,124,NA,L,3,1,PLAYOFF
BOS,2023-04-23,@DET,"BAGLEY, MARVIN",22,8,2,0,2,0,0,0,0,4,8,0.5,0,1,0,0,0,NA,0,DET,0,10,,108,124,NA,L,3,1,PLAYOFF
BOS,2023-04-23,@DET,"WILLIAMS, GRANT",29,7,5,2,3,1,0,0,0,2,3,0.6666666666666666,1,1,1,2,2,1,1,DET,0,13,,108,124,NA,L,3,1,PLAYOFF
BOS,2023-04-23,@DET,"GREEN, JEFF",12,2,1,0,1,1,0,0,0,1,1,1,0,0,NA,0,0,NA,1,DET,0,4,,108,124,NA,L,3,1,PLAYOFF
BOS,2023-04-23,@DET,"SMITH, DENNIS",3,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,DET,0,0,,108,124,NA,L,3,1,PLAYOFF
BOS,2023-04-23,@DET,"LIVERS, ISAIAH",12,0,1,0,1,2,0,0,0,0,2,0,0,0,NA,0,0,NA,1,DET,0,3,,108,124,NA,L,3,1,PLAYOFF
BOS,2023-04-27,@DET,"TATUM, JAYSON",41,30,8,2,6,3,0,0,1,10,20,0.5,1,5,0.2,9,10,0.9,3,DET,0,41,,93,120,NA,L,4,1,PLAYOFF
BOS,2023-04-27,@DET,"CLARKSON, JORDAN",27,21,3,0,3,1,1,0,1,9,15,0.6,2,3,0.6666666666666666,1,2,0.5,1,DET,0,26,,93,120,NA,L,4,1,PLAYOFF
BOS,2023-04-27,@DET,"BROWN, JAYLEN",42,15,6,1,5,3,1,0,1,4,16,0.25,1,8,0.125,6,8,0.75,3,DET,0,25,,93,120,NA,L,4,1,PLAYOFF
BOS,2023-04-27,@DET,"ADAMS, STEVEN",29,10,10,3,7,1,1,0,0,5,10,0.5,0,0,NA,0,0,NA,2,DET,0,22,,93,120,NA,L,4,1,PLAYOFF
